,cnpj_basico,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,pais,data_inicio_atividades,cnae_fiscal,cnae_fiscal_secundaria,tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,municipio,ddd1,telefone1,ddd2,telefone2,ddd_fax,fax,correio_eletronico,situacao_especial,data_situacao_especial,cnpj,cnpj_basico,razao_social,natureza_juridica,qualificacao_responsavel,porte_empresa,ente_federativo_responsavel,capital_social
43,43072290,0001,91,1,EVELYN LOUIZE DE AZEVEDO SARAIVA - SCP 0151,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072290000191,43072290,4ID MEDICOS ASSOCIADOS - SCP 0151,2127,05,05,,5000.0
44,43072298,0001,58,1,FABIO FERREIRA DOS SANTOS GLATTHARDT - SCP 0153,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072298000158,43072298,4ID MEDICOS ASSOCIADOS - SCP 0153,2127,05,05,,5000.0
45,43072306,0001,66,1,FABIO LEOPOLDO MENDES - SCP 0155,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072306000166,43072306,4ID MEDICOS ASSOCIADOS - SCP 0155,2127,05,05,,5000.0
46,43072312,0001,13,1,FILIPE CHALITA HISSA FILHO - SCP 0157,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072312000113,43072312,4ID MEDICOS ASSOCIADOS - SCP 0157,2127,05,05,,5000.0
47,43072320,0001,60,1,JOSE FRANCISCO FERREIRA LIMA SIMAO DE SOUSA - SCP 0180,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072320000160,43072320,4ID MEDICOS ASSOCIADOS - SCP 0180,2127,05,05,,5000.0
48,43072325,0001,92,1,JOSE CARLOS RIBEIRO - SCP 0179,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072325000192,43072325,4ID MEDICOS ASSOCIADOS - SCP 0179,2127,05,05,,5000.0
49,43072332,0001,94,1,FLAVIA RODRIGUES BRANDAO - SCP 0160,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072332000194,43072332,4ID MEDICOS ASSOCIADOS - SCP 0160,2127,05,05,,5000.0
50,43072337,0001,17,1,GABRIEL COUTINHO FERNANDO - SCP 0162,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072337000117,43072337,4ID MEDICOS ASSOCIADOS - SCP 0162,2127,05,05,,5000.0
51,43072344,0001,19,1,HELENILDA MOREIRA CARDOSO - SCP 0167,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072344000119,43072344,4ID MEDICOS ASSOCIADOS - SCP 0167,2127,05,05,,5000.0
52,43072359,0001,87,1,GABRIELA BARBOSA DE OLIVEIRA - SCP 0163,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072359000187,43072359,4ID MEDICOS ASSOCIADOS - SCP 0163,2127,05,05,,5000.0
53,43072374,0001,25,1,HERBERT GONCALVES KRETTLI - SCP 0169,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072374000125,43072374,4ID MEDICOS ASSOCIADOS - SCP 0169,2127,05,05,,5000.0
54,43072387,0001,02,1,HERON AUGUSTO COSTA BOTELHO - SCP 0170,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072387000102,43072387,4ID MEDICOS ASSOCIADOS - SCP 0170,2127,05,05,,5000.0
55,43072401,0001,60,1,IRLEI REGINA SALLES - SCP 0171,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072401000160,43072401,4ID MEDICOS ASSOCIADOS - SCP 0171,2127,05,05,,5000.0
56,43072452,0001,91,1,IVE CALACIO LAGE - SCP 0172,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43072452000191,43072452,4ID MEDICOS ASSOCIADOS - SCP 0172,2127,05,05,,5000.0
57,43077956,0001,02,1,JOAO PEDRO VIEIRA CARVALHO - SCP 0176,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43077956000102,43077956,4ID MEDICOS ASSOCIADOS - SCP 0176,2127,05,05,,5000.0
58,43078349,0001,59,1,GUSTAVO DUARTE VIANA - SCP 0166,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43078349000159,43078349,4ID MEDICOS ASSOCIADOS - SCP 0166,2127,05,05,,5000.0
59,43078440,0001,74,1,GUSTAVO BALIEIRO DINIZ FERRAZ - SCP 0173,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43078440000174,43078440,4ID MEDICOS ASSOCIADOS - SCP 0173,2127,05,05,,5000.0
60,43078507,0001,70,1,JOAO GABRIEL DE MEDEIROS MAGALHAES DE SA - SCP 0174,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43078507000170,43078507,4ID MEDICOS ASSOCIADOS - SCP 0174,2127,05,05,,5000.0
61,43078581,0001,97,1,JOSE ALFREDO QUIROZ SOLIZ - SCP 0178,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43078581000197,43078581,4ID MEDICOS ASSOCIADOS - SCP 0178,2127,05,05,,5000.0
62,43094118,0001,39,1,MARYNA ROMEIRO LOPES SILVA - SCP 0210,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43094118000139,43094118,4ID MEDICOS ASSOCIADOS - SCP 0210,2127,05,05,,5000.0
63,43094282,0001,46,1,OLAVO LUIZ DA PENHA - SCP 0219,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43094282000146,43094282,4ID MEDICOS ASSOCIADOS - SCP 0219,2127,05,05,,5000.0
64,43094401,0001,60,1,NILZA MARIA GERMANO LOPES - SCP 0218,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43094401000160,43094401,4ID MEDICOS ASSOCIADOS - SCP 0218,2127,05,05,,5000.0
65,43094680,0001,62,1,NATHALIA FARIA CORVISIER - SCP 0215,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43094680000162,43094680,4ID MEDICOS ASSOCIADOS - SCP 0215,2127,05,05,,5000.0
66,43094852,0001,06,1,MONICA NOLASCO MORAES - SCP 0214,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43094852000106,43094852,4ID MEDICOS ASSOCIADOS - SCP 0214,2127,05,05,,5000.0
67,43095065,0001,70,1,MAURICIO TEIXEIRA DE FIGUEIREDO - SCP 0212,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43095065000170,43095065,4ID MEDICOS ASSOCIADOS  - SCP 0212,2127,05,05,,5000.0
68,43095257,0001,87,1,MICHEL FERNANDES BATISTA DOS SANTOS - SCP 0211,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43095257000187,43095257,4ID MEDICOS ASSOCIADOS - SCP 0211,2127,05,05,,5000.0
69,43095435,0001,70,1,MARIA CLARICE AKIL GONCALVES - SCP 0205,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4I@GMAIL.COM,,,43095435000170,43095435,4ID MEDICOS ASSOCIADOS - SCP 0205,2127,05,05,,5000.0
70,43095621,0001,09,1,MARCELE SIMOES DE MAGALHAES - SCP 0203,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4I@GMAIL.COM,,,43095621000109,43095621,4ID MEDICOS ASSOCIADOS - SCP 0203,2127,05,05,,5000.0
71,43094562,0001,54,1,NATHALIA MATTOS SCIAMARELI - SCP 0217,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43094562000154,43094562,4ID MEDICOS ASSOCIADOS - SCP 0217,2127,05,05,,5000.0
72,43095917,0001,20,1,LUMA AMORIM CARLOS - SCP 0201,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43095917000120,43095917,4ID MEDICOS ASSOCIADOS - SCP 0201,2127,05,05,,5000.0
73,43096040,0001,91,1,LUIZ FELIPE ROCHA DUARTE VERAS - SCP 0198,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43096040000191,43096040,4ID MEDICOS ASSOCIADOS - SCP 0198,2127,05,05,,5000.0
74,43096129,0001,58,1,LUIS FELIPE CUNHA DOS SANTOS - SCP 0196,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43096129000158,43096129,4ID MEDICOS ASSOCIADOS - SCP 0196,2127,05,05,,5000.0
75,43096286,0001,63,1,LUCAS ROMUALDO DOS SANTOS - SCP 0192,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43096286000163,43096286,4ID MEDICOS ASSOCIADOS - SCP 0192,2127,05,05,,5000.0
76,43096392,0001,47,1,LORENA MARA MONTEIRO NUNES - SCP 0189,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43096392000147,43096392,4ID MEDICOS ASSOCIADOS - SCP 0189,2127,05,05,,5000.0
77,43097068,0001,43,1,LIVIA FELIX MAGALHAES - SCP 0188,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43097068000143,43097068,4ID MEDICOS ASSOCIADOS - SCP 0188,2127,05,05,,5000.0
78,43097143,0001,76,1,LEOMAR GOMES MOREIRA DOS SANTOS - SCP 0186,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43097143000176,43097143,4ID MEDICOS ASSOCIADOS - SCP 0186,2127,05,05,,5000.0
79,43097210,0001,52,1,LEANDRO FAGUNDES DA SILVA GUEDES - SCP 0185,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43097210000152,43097210,4ID MEDICOS ASSOCIADOS - SCP 0185,2127,05,05,,5000.0
80,43097288,0001,77,1,KATIA REQUENA HEREDIA DE SA - SCP 0183,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43097288000177,43097288,4ID MEDICOS ASSOCIADOS - SCP 0183,2127,05,05,,5000.0
81,43095808,0001,02,1,MAILLI MAROTTA FAZOLATO - SCP 0202,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43095808000102,43095808,4ID MEDICOS ASSOCIADOS - SCP 0202,2127,05,05,,5000.0
82,43097423,0001,84,1,JULIANA RIBEIRO MILHOMENS CAMPELO - SCP 0182,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43097423000184,43097423,4ID MEDICOS ASSOCIADOS - SCP 0182,2127,05,05,,5000.0
83,43097489,0001,74,1,JUAN ULISES ARRUA MENDOZA - SCP 0181,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43097489000174,43097489,4ID MEDICOS ASSOCIADOS - SCP 0181,2127,05,05,,5000.0
84,43109253,0001,00,1,PAULA CAROLINA FERNANDES DE CARVALHO - SCP 0221,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43109253000100,43109253,4ID MEDICOS ASSOCIADOS - SCP 0221,2127,05,05,,5000.0
85,43109266,0001,80,1,PALOMA PEREIRA DUTRA DE ALMEIDA - SCP 0220,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43109266000180,43109266,4ID MEDICOS ASSOCIADOS - SCP 0220,2127,05,05,,5000.0
86,43109614,0001,19,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 726,02,20210630,00,,,20210630,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43109614000119,43109614,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 726,2127,05,05,,179.28
87,43112871,0001,00,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 762,02,20210630,00,,,20210630,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43112871000100,43112871,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 762,2127,05,05,,179.28
88,43121389,0001,36,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 699,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43121389000136,43121389,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 699,2127,05,05,,179.28
89,43122850,0001,75,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 690,02,20210602,00,,,20210602,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43122850000175,43122850,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 690,2127,05,05,,179.28
90,43123113,0001,97,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 709,02,20210602,00,,,20210602,8610101,"8610102,8630501,8621601,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43123113000197,43123113,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 709,2127,05,05,,179.28
91,43132895,0001,20,1,PAULA DA COSTA PORTO MENDES - SCP 0222,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43132895000120,43132895,4ID MEDICOS ASSOCIADOS - SCP 0222,2127,05,05,,5000.0
92,43133091,0001,46,1,PAULA RIOS GOMES - SCP 0224,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43133091000146,43133091,4ID MEDICOS ASSOCIADOS - SCP 0224,2127,05,05,,5000.0
93,43133197,0001,40,1,PEDRO ZUKOFF RODRIGUES NOBREGA JUNIOR - SCP 0229,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43133197000140,43133197,4ID MEDICOS ASSOCIADOS - SCP 0229,2127,05,05,,5000.0
94,43132977,0001,75,1,PAULA MOLINARI CARDOSO DE MELLO FARIAS - SCP 0223,02,20210105,00,,,20210105,8640204,"8630502,8640205,8640206,8640212,8640299",RUA,DAGMAR DA FONSECA,192,,MADUREIRA,21351040,RJ,6001,21,37966794,,,,,SOCIETARIO.4ID@GMAIL.COM,,,43132977000175,43132977,4ID MEDICOS ASSOCIADOS - SCP 0223,2127,05,05,,5000.0
95,43138375,0001,25,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 727,02,20210630,00,,,20210630,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43138375000125,43138375,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 727,2127,05,05,,179.28
96,43557722,0001,54,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 671,02,20210416,00,,,20210416,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43557722000154,43557722,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 671,2127,05,05,,179.28
97,43575161,0001,16,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 769,02,20210716,00,,,20210716,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43575161000116,43575161,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 769,2127,05,05,,179.28
98,43575368,0001,90,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 608,02,20210120,00,,,20210120,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31336780,,,,,MEDICALMAIS@BOL.COM.BR,,,43575368000190,43575368,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 608,2127,05,05,,179.28
99,43575580,0001,58,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 771,02,20210716,00,,,20210716,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43575580000158,43575580,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 771,2127,05,05,,179.28
100,43575714,0001,30,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 760,02,20210630,00,,,20210630,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43575714000130,43575714,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 760,2127,05,05,,179.28
101,43575878,0001,68,1,MEDICALMAIS SERVICOS ME SAUDE LTDA SCP MAT 779,02,20210716,00,,,20210716,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650006,8650005,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,,MAURICIO DE NASSAU,55014770,PE,2381,81,31366780,,,,,MEDICALMAIS@BOL.COM.BR,,,43575878000168,43575878,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 779,2127,05,05,,179.28
102,43576037,0001,75,1,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 794,02,20210804,00,,,20210804,8610101,"8610102,8621601,8630501,8630502,8630503,8630504,8630507,8640201,8640202,8640203,8640204,8640205,8640206,8640207,8640208,8640209,8640299,8650001,8650002,8650003,8650004,8650005,8650006,8650099,8711503,8800600,8660700",RUA,WALTER DA SILVA CASE,136,      A,MAURICIO DE NASSAU,55014770,PE,2381,81,31336780,,,,,MEDICALMAIS@BOL.COM.BR,,,43576037000175,43576037,MEDICALMAIS SERVICOS EM SAUDE LTDA SCP MAT 794,2127,05,05,,179.28
